x,y,ms
151.905465637,257.506033004,95435.4977424
229.843751313,266.940092205,92810.4345761
187.992612307,244.087977493,90725.2136662
240.161834242,231.424114633,95236.5050161
181.499115053,251.287640578,91877.2106667
214.432613154,244.333464718,91946.1500893
210.66499346,246.192853506,92286.6016894
212.671407152,264.890135186,95680.4957341
216.929246695,257.541618579,93495.8698804
255.796055041,272.884044135,93277.1166809
241.48147953,281.395383513,97248.6095929
165.082540882,250.854953099,95504.1998517
178.145836045,283.122505636,91910.9123556
164.701308314,247.52180021,92313.8101528
180.001735786,259.627672791,96137.1822061
194.386665289,261.030857371,96010.2110717
278.348150473,272.828139609,94155.1820705
280.06478879,270.203680211,94322.972469
235.778384898,275.364300861,94992.7175765
244.12406786,241.599906901,92329.5099088
220.764852704,283.846172467,94362.4001898
219.427221857,268.473840969,95638.2459611
186.384388373,271.675062409,89972.9768097
207.659555159,256.700289636,94567.1444959
194.568232884,224.49551203,95042.0946011
199.087027721,236.159923959,92220.4699461
211.61596868,273.441868558,95193.9659852
206.073114744,265.748556624,88304.8030613
247.761819964,282.312616562,94906.4164993
212.764779639,240.301077014,95508.3566123
197.594176236,244.248193329,93540.1803241
245.104921416,274.775478979,93685.0380485
110.700648847,239.785793916,94441.247751
209.20037536,283.013067071,93497.9361209
158.011399634,274.27970673,92235.2181912
231.571658641,266.799649916,93696.9834881
160.253768871,237.853549081,92638.0316362
255.287354481,240.525947431,96904.7700622
224.790501936,249.420435066,94779.7904982
176.613544495,255.488308829,90050.2079721
179.796989473,256.649403966,96145.5553413
268.465258197,272.300699726,92561.4871356
109.262310614,254.749519648,94210.454254
211.344259597,253.318810021,92705.9483902
176.033921224,282.598753912,93785.6975977
152.048461456,238.53653171,92534.3685562
168.757289709,263.536823693,93428.9423017
248.617164339,254.472471856,90305.1443233
176.820968926,242.968794462,93460.2376243
180.992796581,274.039019567,97207.3628946
115.070855755,258.927988019,95154.8824844
259.930636749,268.0773675,96940.7121979
217.889371191,272.611747339,96112.6884983
149.914740354,242.075667795,94145.802817
242.874610018,276.136241172,95695.4569532
154.142400302,244.340491257,94371.1555151
216.529934281,280.9525425,95302.6779364
251.027238662,275.586237439,95496.4502439
194.604225986,249.029488071,94621.9744252
177.008683051,264.749117997,96972.7403575
185.147292227,248.012708767,93659.9789751
146.648981481,252.904982147,94110.0256768
104.808441956,270.20658095,96033.2191195
183.415254727,254.09737664,91907.8866805
256.55101406,249.614821895,93250.5273181
106.041975849,259.995527733,95250.854903
175.515031894,256.918403026,94824.365533
145.955434773,256.491990703,94658.6366007
180.693216073,263.110623623,95656.407222
238.442438459,283.565865289,91837.3960397
289.31408696,273.190001417,95313.74597
184.070929402,269.063179069,93626.4526696
260.675363821,273.106162811,92013.3839671
243.652869311,251.194051112,95298.5418426
243.986936477,275.302635871,91715.5335122
137.556229113,252.702723061,91159.9024502
265.934067384,238.834213239,95735.1745055
177.808538012,263.78692678,94701.8519742
144.119839871,265.392014142,96608.4562426
176.909733112,256.403696118,92951.0605002
210.026667595,269.485738633,94007.3861789
198.340833468,270.475140786,96510.9400833
261.102947082,248.198564954,90350.7184724
191.707525422,250.370774736,94841.2579847
195.91609081,261.026023898,93306.3159897
227.148634291,248.536583555,92306.2525579
214.689410245,242.294064273,95363.6570378
193.110148071,255.851929845,95718.6833499
200.877042783,266.105132498,89471.8862764
140.401130096,241.135786653,95693.2157044
214.87757722,241.514162048,92933.4477101
260.353666446,258.709475517,92773.9493001
224.130408046,292.806452757,91649.9692349
211.415875477,266.605850432,95972.5397895
201.361477788,271.052596954,97114.2061673
249.950437523,259.232594942,93037.4695758
160.264237654,261.090549899,96043.5186409
266.3984926,248.052695475,93942.2151636
221.501295301,244.226964685,92856.8921312
272.956332252,251.961237736,94930.9158483
252.225898798,277.989076285,93333.4771232
193.763420152,253.63359202,91680.3722256
187.566349342,262.952158372,93681.0866836
161.568052048,250.997285112,93481.0719665
238.228632103,263.599616278,92745.2048087
193.867596615,272.141502901,92821.6255377
237.255265953,253.255025065,98428.1507219
133.916211768,249.937457584,94074.2186065
151.15710977,248.378785934,95532.0810312
178.92897038,277.659621634,96349.6027546
221.988026109,250.933292503,90889.3439563
231.143042242,262.998641102,91986.4450127
192.788082418,252.819399015,95435.4738677
176.228523432,268.660774644,94620.3562693
136.583326429,263.019848118,93593.2411807
214.128622725,270.371789763,93636.8027615
197.95866247,276.075199169,91509.3085823
216.934642593,269.951141134,94494.1960117
244.688103322,275.874984052,97617.8564381
167.879239515,234.00104987,92908.3516407
186.010068405,254.925053348,95118.8215131
226.446417937,264.270298855,95685.3547979
195.534712421,264.784597553,96725.3109288
247.223043606,257.69262379,96728.4161968
158.385336222,268.824587436,95359.8363907
228.800898989,261.782323371,98666.0578448
158.713057357,275.184020102,94824.8764342
214.248659375,227.660947296,93355.2660773
218.145675275,261.674655595,94791.1978325
202.312144435,254.976258746,95875.2856268
245.60880748,294.896982276,98018.3119064
274.935753573,255.481681487,92334.8261995
163.36301928,248.280477499,93060.0917462
224.76147051,270.188875863,95259.1398771
141.992377188,259.995460132,93168.4382556
200.893141947,251.550621979,91240.3581842
192.902267785,251.322941748,93635.7092103
196.546510183,247.152467422,95571.8168775
169.583281301,274.478557234,96612.6212901
170.882625362,269.090148863,93481.8661714
171.256400014,278.234294894,95605.0623299
210.512739144,259.450908776,89702.7460457
171.625429766,256.4164902,94767.4213039
187.815077322,245.655556583,92402.7869586
213.350252774,253.254242128,95135.1915326
211.124078348,259.288931918,94763.199522
232.67768868,291.873573662,93722.7936386
244.47703102,278.52838243,90679.1088832
208.427540675,248.9501392,93448.8599568
233.682111724,278.533717065,94109.5076437
238.578111997,253.948627585,95435.071528
188.463569247,269.592396146,94515.4644531
176.641094361,280.219126329,89127.1338776
233.420992039,246.81917962,95849.7446284
170.869623792,249.144700305,91749.9008794
138.63481426,252.576071285,92677.8317801
202.351946597,258.953362948,91869.7067367
165.190434413,267.020704,93859.3240515
209.698670737,218.299747135,89641.2441698
173.519156802,270.67494758,89196.2457163
215.128350416,259.216133452,95284.470107
221.342194992,262.241644841,89969.4554089
257.110265942,234.984838759,95364.4722444
198.127301595,259.702425086,93421.8358387
159.719007346,275.132125235,93422.1652318
184.08664085,249.383046647,96161.898291
184.366725008,250.678980365,93024.2460043
146.937764835,244.658226403,93481.5079237
179.23851945,266.236900746,94814.7963007
266.675477675,270.8738005,97885.8519812
185.529050127,280.426014557,89344.8313213
167.853013134,243.66168838,97019.3030362
225.284111963,244.71667157,96693.9680002
153.569662205,272.307151683,97598.8280956
266.274827258,269.91524072,89668.244835
209.593758523,258.537572688,97965.1779238
217.105584908,246.63089133,95930.4329204
204.274953315,257.466019823,99407.8152873
256.393654788,276.720593916,94904.6307162
197.236576853,246.95825883,94978.8118671
206.604659263,226.866747726,92252.188019
165.98661027,257.25404155,94264.9982702
216.105059412,252.833648955,94700.2519713
103.379775715,253.027045034,92027.7562742
247.283339083,262.712823806,92292.2298696
175.215510471,255.547164161,96283.2045365
185.033280878,291.748307143,92275.1328133
181.857188857,261.206746354,95567.7997007
194.10001222,258.719747079,93258.5145417
201.846939485,272.768475585,91931.7528892
194.358110651,268.616008507,90054.7406071
229.583738446,281.013824858,94507.3703559
240.169890064,265.339861005,92125.0727491
194.665174279,265.886026065,91386.7953661
154.010831524,254.443535403,90756.104623
214.960322005,247.222942284,91938.4556391
222.841590307,282.673728005,98002.9676822
176.382959201,268.278641961,90243.1431309
223.924456148,263.056336601,90145.6281441
275.387273977,265.246775318,95654.5515786
111.260472593,260.51459664,91821.0699953
169.043596665,242.192485684,96538.209029
264.352684373,232.811772544,93332.3333663
253.93666633,261.460986223,94798.467655
301.373800032,251.356080453,95431.5483795
260.424813534,238.109031016,96492.7856496
203.575578456,260.068928027,90508.0907132
237.142243818,273.15650067,92613.8732159
189.866256845,249.284742273,93342.9104415
234.943212239,255.965663487,94238.1895042
269.968753361,249.687213452,97176.8965936
129.732359963,274.144089686,93232.9203402
171.236153214,240.376183852,94884.8186954
193.633193752,251.160970003,93164.3959391
144.384668267,255.658944708,92672.2672251
231.029420965,244.887205191,95651.5700939
241.93610698,255.150841325,91648.0076379
220.881582587,247.994588215,94115.1715955
222.573281848,264.970448791,96626.4877363
233.664775561,250.3318989,93105.0531901
211.455121716,257.492388557,95587.3507978
187.022324862,237.608477126,95578.1770924
172.494058432,273.028277058,94349.2177893
82.6272460574,264.831029132,97793.1232509
269.139103699,279.408542867,94639.7607155
222.400548272,233.609499633,98734.7159034
196.251195273,247.725418614,91152.2381324
201.321131713,266.3568471,93924.6699921
265.167666152,276.357199464,90456.5046158
257.926699728,232.441478423,96459.6858757
191.630246388,249.427258811,93552.6516255
240.619913851,246.837684003,91725.5108413
142.082158341,272.547533618,90614.3938896
166.398849319,266.873044333,93221.9316334
184.412759256,253.453937256,94518.7019951
200.950958189,259.336786817,91169.4954445
154.025476615,216.416846688,94418.7277085
159.746198331,253.37342961,89769.5753521
166.099493714,252.308107131,92812.4923234
224.709664736,258.377018845,94765.8072332
141.315841093,270.784863325,92545.0067402
188.4047433,234.207429468,92335.2365789
201.957603686,278.70494339,94695.6570831
198.265856578,228.357401802,94529.8761536
178.565915439,248.259940112,92876.4993182
190.041072405,262.977679128,94262.965899
201.580095593,251.364539553,94894.5166484
201.544062765,249.225662627,99806.022783
135.981505316,271.161491273,91871.4375544
127.991532053,239.385101127,93994.9066639
228.448719114,274.300073971,88152.2406968
218.823356547,244.278565243,91690.1873673
177.793763011,249.106353198,93189.0893813
156.382881299,271.844811658,90367.1072144
152.382675091,273.392556675,98842.066575
170.394208034,251.283633991,90070.1525165
200.850981873,244.941667081,95037.0820654
153.252890444,266.596574656,92435.5982033
264.319598809,263.018643775,92677.0306339
289.356354316,245.115206187,94947.636682
178.131561515,250.003984091,98877.2376075
185.798880051,257.436616058,93455.8237355
193.56964571,270.350415755,96681.6772489
187.676649174,268.784782559,93324.4267449
226.194050238,274.813677158,96143.9788758
217.686045178,267.030308848,90844.5428213
175.438631132,275.703001324,94013.007831
161.891574441,238.884417867,96193.8760913
277.011624112,268.135504984,95627.4751362
190.666450364,286.899144408,96548.4887613
175.389720788,264.523955289,93314.4782796
150.738007747,243.266602216,93538.0167938
244.548877423,256.15707369,92582.0989368
202.119095241,254.61257499,93122.7001981
94.4032301834,236.954501981,88363.1309308
222.179915312,262.013415333,95135.6249057
134.670368473,256.891226112,90694.7080534
263.26173393,264.463141789,90788.7581802
197.460049206,255.23886688,97218.3088207
264.452635008,261.58605185,93439.437331
149.305806809,243.236679491,94123.1816833
203.216181106,248.805920971,94395.5036425
239.156092011,245.190210824,96784.491057
211.194817727,276.424885984,90782.7689096
207.398142644,278.803109371,92419.9754843
155.450002141,277.383509592,97915.119805
296.455246895,258.959301978,93379.8695906
225.475832607,256.475561457,95631.4764103
229.529823694,230.237845506,94734.3305261
116.236084978,263.826114108,99064.2625789
183.940963559,244.939700902,91853.0917408
197.846710206,295.08892578,95481.7904343
180.096309791,244.920890233,91847.8626269
161.052801632,241.890104007,95192.8501551
229.054331117,236.641424605,89405.3800051
194.254099747,269.615261476,92263.525584
205.641142609,280.06253287,92815.4194082
234.478589866,259.648960422,91135.3263946
224.555006425,264.117505841,94919.4228837
204.564044788,244.976699476,95854.4978813
146.630177954,263.835024579,95573.8815927
170.359000085,263.459271157,95009.8119588
195.396638677,237.559072017,94753.0854505
194.761835836,259.198329288,94536.5082081
188.34475829,273.697389962,92140.6951062
237.329247979,268.226280025,95687.2832193
138.745134689,274.886787216,95705.9620414
215.79270542,261.581888378,95046.5423561
221.068574556,270.332599709,90506.4222484
254.02849985,254.493140401,96371.5834915
202.448327471,283.52331984,91633.8333018
196.740326838,263.029540178,97147.1172247
195.965319525,247.014696998,94963.1731923
216.422676647,251.45785555,95352.2007087
228.528203583,254.197811041,91008.9769565
219.960323167,235.551805032,91694.7670824
